id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
259,Cozy apartment near park,55519,Olivia,Staten island,Stapleton,40.74238,-74.07165,Entire Home/Apt,55,2,335,2/15/2018,0.62,12,285
890,Sunny room in the heart of NYC,66289,David,QUEENS,Elmhurst,40.79746,-73.90276,Entire home/apt,360,1,201,4/1/2015,3.33,20,129
136,,73339,Robert,Staten Island,Tompkinsville,40.51787,-73.81569,Entire Home/Apt,$193 ,1,175,11/26/2012,9.3,6,124
617,Quiet private room,23195,Chris,BRONX,Fordham,40.72648,-73.9148,Shared room,458,1,46,12/3/2013,3.18,1,320
974,  Spacious 2BR  ,69738,Sofia,Staten Island,St. George,40.80077,-74.09755,PRIVATE ROOM,112,2,220,2/21/2013,7.26,4,87
670,Quiet private room,63624,David,Staten island,Tompkinsville,40.62457,-73.91221,Private room,444,3,65,18/11/2016,9.57,16,342
593,  Spacious 2BR  ,64505,James,BRONX,Mott Haven,40.51425,-73.8462,PRIVATE ROOM,458,1,125,10/13/2013,6.74,6,135
838,Cozy apartment near park,37672,Daniel,QUEENS,Astoria,40.64762,-73.88261,Private room,147,1,150,12/1/2014,0.86,10,193
502,  Spacious 2BR  ,14621,Chris,Queens,Flushing,40.67145,-73.96606,Entire home/apt,339,1,347,3/22/2017,3.02,9,146
539,Beautiful loft,50749,,brooklyn,Bushwick,40.84721,-73.99612,PRIVATE ROOM,32,1,56,3/5/2011,3.3,9,313
690,Quiet private room,46657,Emma,Queens,Long Island City,40.71531,-74.04849,Shared room,389,365,362,9/11/2018,,18,309
582,Sunny room in the heart of NYC,86093,,Manhattan,Harlem,40.81235,-73.89673,private room,190,1000,364,4/13/2016,0.34,3,76
344,  Spacious 2BR  ,18200,Lisa,queens,Astoria,40.81804,-73.87654,Private room,143,365,272,12/25/2019,,1,39
714,Beautiful loft,47752,Maria,MANHATTAN,Chelsea,40.75123,-74.08588,private room,343,1,33,1/1/2012,3.32,7,46
657,,37181,Emma,Staten island,Stapleton,40.65603,-73.71611,entire home/apt,53,30,127,19/10/2015,,18,28
294,Sunny room in the heart of NYC,88932,,Manhattan,East Village,40.67059,-74.02841,Entire Home/Apt,($246),1000,303,12/10/2018,3.33,18,101
365,Quiet private room,97921,James,BRONX,Fordham,40.88533,-73.74823,Shared room,273,1,185,12/12/2018,0.22,2,310
663,,6171,Sarah,Manhatan,Upper West Side,40.72978,-73.95814,entire home/apt,132,1000,78,7/3/2014,1.82,5,13
15,Sunny room in the heart of NYC,18361,,queens,Flushing,40.62,-73.97353,Private room,97,1,4,10/19/2018,0.74,12,109
87,Beautiful loft,5244,Chris,staten island,Stapleton,40.55711,-73.85697,PRIVATE ROOM,111,30,17,2/8/2013,3.67,20,196
371,  Spacious 2BR  ,35314,,manhattan,Chelsea,40.84254,-73.85997,Shared room,$225 ,3,372,6/7/2014,7.93,8,14
166,Quiet private room,70951,Anna,queens,Astoria,40.81142,-74.07656,Shared room,45,30,271,10/8/2016,1.01,2,336
927,,35066,Anna,Staten island,Stapleton,40.80852,-73.777,Entire home/apt,335,2,215,4/14/2016,6.48,11,51
336,Cozy apartment near park,13121,Anna,queens,Ridgewood,40.54493,-73.90841,Entire Home/Apt,256,1,71,2/10/2019,4.02,11,112
60,,7868,Robert,Manhattan,Chelsea,40.81941,-74.05603,PRIVATE ROOM,96,1,67,6/26/2011,5.89,5,8
355,Cozy apartment near park,49026,Daniel,The Bronx,Concourse,40.60536,-73.86358,private room,$289 ,7,315,5/11/2016,0.29,12,23
425,,92010,Anna,Manhatan,East Village,40.87646,-73.70916,Private room,220,1000,222,2/5/2012,7.95,12,98
293,  Spacious 2BR  ,81381,John,manhattan,Chelsea,40.54095,-73.88299,Entire home/apt,86650,365,163,23/03/2015,5.75,11,87
42,Cozy apartment near park,12970,Daniel,QUEENS,Elmhurst,40.87707,-73.89981,Entire home/apt,185,30,224,2/10/2012,7.35,8,309
330,  Spacious 2BR  ,46249,Robert,Manhattan,East Village,40.78114,-73.79873,Entire Home/Apt,327,2,164,5/17/2016,,15,27
615,,23179,Robert,Brooklyn,Bedford-Stuyvesant,40.71763,-73.70664,Entire Home/Apt,$190 ,2,335,6/27/2011,8.48,19,162
430,Quiet private room,98676,Sofia,BROOKLYN,Greenpoint,40.87064,-74.06064,private room,70,1,184,7/9/2011,1.97,9,168
80,Cozy apartment near park,62487,,Staten island,Tompkinsville,40.51128,-73.72767,Private room,71,5,74,10/1/2013,6.96,15,71
29,  Spacious 2BR  ,57179,David,Manhatan,East Village,40.81926,-73.81033,entire home/apt,49057,30,65,1/13/2019,5.65,5,13
255,Cozy apartment near park,58503,Sofia,MANHATTAN,Harlem,40.52391,-73.84217,Entire Home/Apt,418,365,54,8/8/2013,,7,330
790,Quiet private room,31816,Anna,Brooklyn ,Bedford-Stuyvesant,40.51224,-73.72496,PRIVATE ROOM,242,1,157,16/08/2014,5.89,10,207
459,,43229,Olivia,Manhattan,Upper West Side,40.80058,-74.00058,Entire home/apt,173,30,316,9/14/2018,1.89,1,326
384,Modern studio,89487,Sarah,Staten Island,St. George,40.84751,-73.71368,Private room,265,1000,371,5/20/2018,3.61,13,344
314,,85813,Robert,Staten island,St. George,40.82719,-73.90717,private room,226,1000,274,22/06/2016,4.01,3,323
85,Sunny room in the heart of NYC,11828,Michael,BROOKLYN,Bushwick,40.79732,-73.74215,Entire home/apt,253,7,173,23/08/2013,3.68,14,265
575,Modern studio,80788,Daniel,The Bronx,Concourse,40.58978,-73.94827,Entire home/apt,226,7,272,11/10/2011,5.42,11,178
137,Sunny room in the heart of NYC,99608,Daniel,staten island,St. George,40.76292,-73.94177,PRIVATE ROOM,124,1000,101,14/10/2018,0.05,3,109
112,,85656,,brooklyn,Greenpoint,40.5255,-73.70235,Entire home/apt,0,1,241,5/14/2011,7.69,14,328
195,Cozy apartment near park,44332,John,Brooklyn,Bedford-Stuyvesant,40.70926,-74.01933,Private room,428,7,151,18/01/2013,9.1,8,352
179,Beautiful loft,63003,,Staten Island,St. George,40.54008,-74.05775,private room,418,1,146,14/06/2019,3.84,2,248
931,,81382,John,Brooklyn,Bedford-Stuyvesant,40.61764,-73.71469,Private room,90,30,219,22/12/2018,3.11,3,68
497,Beautiful loft,24791,Olivia,bronx,Concourse,40.82309,-73.79884,Private room,134,1,228,24/12/2014,3.69,15,245
130,,82289,Emma,staten island,Tompkinsville,40.87769,-73.81164,Shared room,69,30,304,8/4/2014,3.05,13,202
338,Sunny room in the heart of NYC,55289,David,staten island,Tompkinsville,40.89101,-73.75028,Shared room,50209,1,110,14/12/2018,2.89,5,217
609,Quiet private room,1350,Sarah,Manhattan,Midtown,40.81875,-73.86507,Shared room,$318 ,7,169,12/28/2015,6.69,8,242
125,,32519,Chris,Brooklyn,Bushwick,40.84017,-74.09374,private room,46,2,300,27/12/2013,9.29,19,153
319,Cozy apartment near park,11580,David,Brooklyn,Bushwick,40.72136,-73.92454,Private room,116,1000,20,2/26/2013,6.13,1,490
227,Sunny room in the heart of NYC,60437,Maria,MANHATTAN,Upper West Side,40.66431,-74.04292,entire home/apt,117,1000,392,10/22/2013,2.65,20,351
269,,62759,Maria,brooklyn,Williamsburg,40.53433,-73.80417,Entire Home/Apt,417,2,317,1/5/2013,6.94,1,56
153,Modern studio,80800,Chris,Manhatan,East Village,40.75726,-73.97593,private room,457,7,373,1/8/2014,9.25,2,59
585,  Spacious 2BR  ,26965,John,bronx,Concourse,40.81834,-73.96337,Entire Home/Apt,100,1,41,7/17/2017,5.76,6,323
104,,7880,Lisa, Queens,Long Island City,40.77847,-74.04509,Private room,168,1000,379,4/2/2014,9.05,4,115
594,  Spacious 2BR  ,31764,Robert,manhattan,Harlem,40.67373,-73.90372,private room,413,1000,106,1/14/2013,2.64,12,194
897,,75957,Michael,manhattan,Harlem,40.7892,-73.83531,Entire home/apt,46,365,389,4/7/2018,7.47,7,109
692,Beautiful loft,67578,Daniel,QUEENS,Astoria,40.8771,-73.70552,Entire Home/Apt,250,2,338,5/18/2018,6.75,14,169
228,  Spacious 2BR  ,16403,,staten island,St. George,40.70174,-73.93208,Entire home/apt,73512,1,310,3/16/2012,6,3,272
929,Quiet private room,41438,Maria,staten island,St. George,40.82808,-73.72744,Shared room,164,5,216,25/08/2016,,11,14
302,,72587,John,The Bronx,Mott Haven,40.65389,-74.0097,entire home/apt,312,7,309,10/16/2011,2.38,19,256
276,,2967,Maria,manhattan,Harlem,40.70093,-73.85812,Shared room,429,5,94,8/16/2017,1.65,9,115
127,,84086,Lisa, Queens,Elmhurst,40.77188,-73.83573,Private room,222,1,395,4/23/2015,0.83,5,78
406,Quiet private room,16855,Maria,brooklyn,Bushwick,40.63012,-74.08913,entire home/apt,60,1,152,2/11/2017,4.13,2,165
684,  Spacious 2BR  ,7265,Sofia,bronx,Fordham,40.66486,-74.08865,Entire Home/Apt,80,30,129,12/11/2016,9.74,11,127
935,Beautiful loft,62239,Olivia,Manhattan,Upper West Side,40.60129,-73.78123,Entire Home/Apt,287,3,24,14/11/2011,3.06,11,188
37,Cozy apartment near park,24519,Sofia,Manhatan,Harlem,40.57662,-73.80456,Entire Home/Apt,420,3,370,10/10/2019,8.33,10,151
140,  Spacious 2BR  ,94079,David,queens,Long Island City,40.64362,-74.09617,Shared room,$347 ,1,99,9/17/2017,4.95,15,350
304,Modern studio,96285,John,BROOKLYN,Greenpoint,40.68769,-73.80647,PRIVATE ROOM,64511,7,180,5/6/2015,6.95,19,305
268,Beautiful loft,81769,Emma, Queens,Flushing,40.66543,-73.95389,Entire Home/Apt,$75 ,2,164,10/21/2016,7.7,15,86
534,,10521,Lisa,BROOKLYN,Greenpoint,40.88015,-73.8878,entire home/apt,453,7,15,26/03/2012,4.3,7,95
546,Beautiful loft,41019,Lisa,brooklyn,Bushwick,40.75476,-73.81766,entire home/apt,432,3,375,2/6/2011,9.08,8,318
213,Sunny room in the heart of NYC,68357,David, Queens,Astoria,40.86453,-73.77116,entire home/apt,400,5,263,8/16/2019,2.97,3,333
469,Sunny room in the heart of NYC,23608,Daniel, Queens,Long Island City,40.73736,-73.71211,Entire home/apt,293,7,125,8/2/2011,4.89,13,352
199,Quiet private room,93349,,The Bronx,Riverdale,40.79091,-73.74329,private room,94714,30,249,7/15/2012,0.64,17,335
673,Beautiful loft,45217,James,Brooklyn ,Bedford-Stuyvesant,40.88831,-73.93774,PRIVATE ROOM,351,2,232,9/15/2015,7.45,11,335
528,Modern studio,87410,Sarah,Staten Island,Stapleton,40.81104,-74.02538,Entire Home/Apt,262,2,152,9/27/2014,7.27,2,193
676,,53543,,BRONX,Mott Haven,40.5635,-73.82784,Entire Home/Apt,301,1000,115,20/09/2013,8.58,10,142
834,,74172,Daniel,Queens,Flushing,40.79184,-73.87898,Shared room,431,1,320,1/14/2018,2.41,15,308
242,  Spacious 2BR  ,95445,James,Manhattan,Chelsea,40.57843,-73.77999,PRIVATE ROOM,251,1,242,14/03/2011,1.35,11,322
343,  Spacious 2BR  ,37885,Michael,manhattan,Harlem,40.62648,-73.762,private room,308,3,138,2/18/2016,3.52,12,498
550,Modern studio,70062,,Staten Island,St. George,40.79775,-74.02246,private room,250,7,327,5/21/2012,5.45,6,230
387,Modern studio,73516,,Staten island,Stapleton,40.65987,-73.89466,private room,$178 ,1000,347,4/23/2018,,3,216
903,,89744,James,Queens,Long Island City,40.86204,-73.71736,Entire home/apt,345,1000,393,14/06/2018,6.23,12,189
207,Cozy apartment near park,69515,Michael,queens,Long Island City,40.54616,-73.9591,private room,356,30,298,11/24/2017,2.87,4,216
296,Modern studio,86124,Robert,Staten Island,St. George,40.56832,-73.79282,entire home/apt,275,1000,294,4/9/2013,8.18,3,54
696,,21273,Anna,Brooklyn,Bushwick,40.72535,-73.75626,entire home/apt,439,1,96,3/18/2018,9.76,20,49
811,,33450,David,QUEENS,Astoria,40.85656,-74.08299,Private room,($351),5,207,2/9/2019,5.91,3,287
74,Beautiful loft,87057,Lisa,bronx,Riverdale,40.63535,-73.86085,Shared room,228,5,33,2/18/2016,3.87,20,129
786,  Spacious 2BR  ,5910,Daniel,Staten island,St. George,40.71882,-73.99794,entire home/apt,482,2,0,,,9,33
105,Cozy apartment near park,31437,,Staten Island,Stapleton,40.56318,-73.83884,PRIVATE ROOM,311,30,244,11/5/2014,6.46,18,45
846,,12584,David,staten island,Tompkinsville,40.54661,-74.04849,PRIVATE ROOM,295,1,21,1/17/2014,3.62,1,203
750,,52485,Sofia,Brooklyn,Bushwick,40.7736,-73.78491,private room,114,30,59,27/12/2016,5.49,8,202
969,Beautiful loft,2055,Chris,queens,Long Island City,40.73242,-73.71473,Entire Home/Apt,464,5,115,13/01/2011,4.59,7,80
17,  Spacious 2BR  ,35335,Robert,queens,Flushing,40.69541,-73.73787,Private room,466,1,47,5/2/2017,3.34,6,66
440,Sunny room in the heart of NYC,52229,Chris,staten island,Tompkinsville,40.88001,-74.0439,Entire home/apt,366,3,82,1/20/2013,1.78,6,63
92,Beautiful loft,70924,Anna,brooklyn,Bushwick,40.87899,-73.89244,Private room,393,3,40,4/21/2015,2.75,3,320
89,Modern studio,94000,,Staten Island,Stapleton,40.55429,-74.07038,Shared room,281,1,365,2/26/2018,9.68,3,163
451,,78110,,queens,Elmhurst,40.84466,-73.80785,Private room,$127 ,5,251,7/13/2017,3.74,3,250
718,Modern studio,32300,Emma,BROOKLYN,Greenpoint,40.6671,-74.03238,PRIVATE ROOM,348,3,98,5/17/2019,4.9,10,85
103,  Spacious 2BR  ,11358,Chris,staten island,Tompkinsville,40.61512,-73.87061,Shared room,437,365,194,6/25/2017,2.91,12,147
239,Modern studio,65330,Michael,Brooklyn,Kensington,40.8057,-73.88341,Entire Home/Apt,282,1,246,11/10/2016,8.98,6,294
762,,4626,Michael,Brooklyn ,Greenpoint,40.6654,-73.84975,Entire home/apt,156,2,134,25/01/2017,0.44,7,164
247,  Spacious 2BR  ,78441,Chris,Manhatan,East Village,40.51143,-73.83458,Entire Home/Apt,299,5,243,9/9/2018,4.45,20,357
806,,1487,John,The Bronx,Fordham,40.81231,-73.87702,Entire Home/Apt,366,30,198,11/12/2016,9,19,18
158,,70443,Emma,Staten Island,Stapleton,40.87296,-74.09044,private room,155,365,177,6/1/2011,3.77,8,157
480,,92472,John,Bronx,Fordham,40.50428,-73.72064,Entire Home/Apt,282,365,374,8/16/2013,6.85,4,346
646,Cozy apartment near park,20446,James,Manhatan,East Village,40.82208,-74.04858,Entire Home/Apt,180,1000,149,5/21/2017,0.29,19,108
888,,81584,,Staten Island,St. George,40.78688,-74.01309,entire home/apt,131,1000,335,1/11/2013,1.73,7,295
864,  Spacious 2BR  ,65396,Maria,Manhattan,Harlem,40.85771,-73.8644,PRIVATE ROOM,77,1,52,17/05/2014,1.72,20,279
19,Modern studio,54964,David,Manhattan,Chelsea,40.74826,-74.03818,PRIVATE ROOM,477,2,83,7/1/2013,7.37,8,170
745,Cozy apartment near park,50469,Emma,Brooklyn,Kensington,40.77797,-73.99075,Entire Home/Apt,475,1,359,2/24/2018,1.54,1,33
122,Cozy apartment near park,71220,Robert,manhattan,Harlem,40.64928,-73.85287,Entire Home/Apt,141,1000,247,1/1/2018,5.52,10,436
878,Modern studio,85320,Daniel,Manhatan,Upper West Side,40.88025,-74.06105,Private room,273,7,229,1/1/2016,,4,76
744,  Spacious 2BR  ,84454,David,manhattan,East Village,40.76145,-73.98101,Entire Home/Apt,68,1,61,9/3/2015,9.3,1,104
275,Quiet private room,80377,Anna,queens,Astoria,40.62134,-73.80176,PRIVATE ROOM,241,3,77,2/5/2014,0.27,19,313
434,Quiet private room,4517,Sarah,MANHATTAN,Harlem,40.72781,-73.91939,private room,$273 ,3,47,2/22/2013,1.78,6,352
943,Cozy apartment near park,24033,Sarah,Staten Island,Stapleton,40.86966,-73.81532,Private room,294,365,108,3/4/2013,8.16,1,7
312,Sunny room in the heart of NYC,58878,John,BROOKLYN,Bushwick,40.58027,-73.94295,Private room,281,30,55,25/09/2013,2.19,9,329
799,  Spacious 2BR  ,63195,,Staten island,Stapleton,40.87993,-73.77989,private room,130,30,368,18/05/2019,0.45,14,382
877,Sunny room in the heart of NYC,43960,Maria,Staten Island,St. George,40.59441,-73.78262,Private room,390,1,186,7/10/2014,3.26,7,232
547,Cozy apartment near park,63105,Emma,brooklyn,Williamsburg,40.76641,-73.92883,Shared room,102,1,90,2/6/2015,7.61,19,4
182,Quiet private room,90282,Lisa,Bronx,Mott Haven,40.5998,-73.91742,Private room,132,5,360,12/5/2014,5.06,1,325
185,Modern studio,84964,James,queens,Elmhurst,40.73379,-74.09706,Shared room,452,5,287,5/22/2015,4.82,11,172
407,Quiet private room,77830,Daniel,bronx,Concourse,40.60772,-73.97267,private room,227,365,208,1/8/2012,6.34,4,9
720,,89055,Olivia, Queens,Flushing,40.66981,-73.81709,Shared room,467,1,177,7/9/2015,2.82,3,42
607,,21506,Chris,Staten Island,Tompkinsville,40.89079,-73.97526,entire home/apt,$270 ,2,102,15/09/2012,0.96,3,319
693,Cozy apartment near park,24506,Chris,BRONX,Fordham,40.54787,-73.70906,private room,-436,1000,32,7/24/2019,7.33,6,127
521,Cozy apartment near park,90080,Lisa,Brooklyn ,Williamsburg,40.58745,-73.70839,Entire Home/Apt,$326 ,7,356,20/03/2019,2.17,19,107
381,Sunny room in the heart of NYC,75519,,manhattan,East Village,40.68729,-74.06833,private room,$298 ,30,153,22/03/2013,8.42,2,267
411,Cozy apartment near park,86078,,BRONX,Fordham,40.50171,-74.09617,Entire Home/Apt,31,1,211,23/12/2019,7.63,3,275
635,,92452,James,BRONX,Concourse,40.65562,-73.72805,private room,334,1,175,12/6/2016,1.53,6,255
370,Sunny room in the heart of NYC,60468,Maria,Brooklyn ,Williamsburg,40.7472,-73.85984,Shared room,$116 ,1,45,3/19/2016,0.15,16,269
853,,38316,Michael,Manhatan,Upper West Side,40.76806,-73.85904,Entire Home/Apt,340,5,332,9/5/2014,8.97,1,8
875,Modern studio,85649,Michael,MANHATTAN,Upper West Side,40.74318,-73.82543,Private room,143,1,114,2/18/2019,3.92,16,187
794,,31818,Maria,bronx,Riverdale,40.77796,-73.77589,Entire home/apt,203,5,260,5/21/2015,8.15,10,214
79,,46820,John,staten island,Stapleton,40.61403,-73.79475,Entire home/apt,294,3,230,27/03/2019,0.93,1,113
574,Modern studio,12074,Olivia,bronx,Fordham,40.89116,-73.82066,Shared room,$433 ,30,58,8/27/2011,2.71,2,301
638,Quiet private room,70796,Olivia,MANHATTAN,Upper West Side,40.7397,-73.97224,entire home/apt,141,5,322,11/22/2012,7.62,13,162
608,Sunny room in the heart of NYC,87424,Anna,bronx,Riverdale,40.8283,-73.75276,Entire Home/Apt,30249,1000,373,20/06/2015,9.34,7,287
835,  Spacious 2BR  ,85381,Emma,brooklyn,Williamsburg,40.54896,-73.94333,Entire home/apt,($460),365,63,9/24/2019,2.62,6,132
69,Beautiful loft,3733,Daniel,BRONX,Fordham,40.6839,-74.06885,entire home/apt,51,5,294,10/13/2017,6.41,11,148
873,Modern studio,97909,Daniel,QUEENS,Flushing,40.73744,-74.02156,Shared room,298,5,313,3/21/2015,6.34,19,68
972,Sunny room in the heart of NYC,75133,David,brooklyn,Kensington,40.55443,-73.72899,Entire home/apt,257,3,347,8/11/2016,5.57,6,278
417,Cozy apartment near park,17361,,BROOKLYN,Bushwick,40.83301,-73.77135,Private room,152,365,121,20/10/2012,7.64,3,320
783,Modern studio,14277,John,staten island,Stapleton,40.82844,-73.87936,PRIVATE ROOM,336,1,245,6/11/2012,3.11,5,259
562,Modern studio,24642,David,The Bronx,Fordham,40.72526,-73.91621,Private room,210,1,142,7/3/2015,,19,241
68,Quiet private room,50834,Robert,Queens,Long Island City,40.62057,-74.01551,entire home/apt,$58 ,1,391,5/11/2015,0.09,18,220
537,,37002,Michael,Bronx,Concourse,40.71339,-73.88899,Shared room,$236 ,5,330,2/16/2011,8.3,11,212
78,Modern studio,80254,John,bronx,Riverdale,40.64714,-73.72115,PRIVATE ROOM,492,30,236,7/17/2015,4.19,5,82
106,  Spacious 2BR  ,85058,,MANHATTAN,Midtown,40.57452,-73.8004,Entire home/apt,233,3,19,5/19/2011,1.08,18,171
79,,46820,John,staten island,Stapleton,40.61403,-73.79475,Entire home/apt,294,3,230,27/03/2019,0.93,1,113
821,,18956,Olivia,bronx,Mott Haven,40.68855,-74.00353,Shared room,0,5,252,7/18/2014,6.9,8,52
639,,86603,Michael,staten island,Tompkinsville,40.84934,-73.93998,Shared room,260,1,272,8/21/2016,6.84,14,50
560,,61812,David,manhattan,Midtown,40.69219,-73.98422,private room,309,1,301,22/06/2018,3.92,14,357
801,Modern studio,87676,Daniel,Staten Island,St. George,40.71862,-73.9333,PRIVATE ROOM,304,365,375,10/22/2015,4.97,18,297
691,Sunny room in the heart of NYC,90392,Sofia,Queens,Elmhurst,40.88127,-74.03146,private room,332,365,229,2/11/2019,4.77,12,361
999,,21761,John,MANHATTAN,East Village,40.53666,-74.08042,Entire home/apt,47,30,23,3/13/2019,4.98,7,61
987,Modern studio,4668,Lisa,Queens,Flushing,40.58092,-73.77391,private room,155,2,39,27/12/2012,8.48,12,270
914,Modern studio,71451,,Queens,Ridgewood,40.80037,-73.87138,PRIVATE ROOM,219,1000,258,3/4/2018,9.76,17,11
736,Beautiful loft,9899,Sarah,Staten island,Tompkinsville,40.51381,-73.98684,entire home/apt,343,1000,387,9/2/2011,7.18,5,67
819,,3565,Anna,BRONX,Concourse,40.61313,-73.77612,Entire home/apt,-104,365,314,21/03/2019,,11,1
491,Modern studio,82134,Sofia,queens,Ridgewood,40.79703,-74.05186,entire home/apt,$84 ,1000,335,23/04/2014,9.26,11,38
745,Cozy apartment near park,50469,Emma,Brooklyn,Kensington,40.77797,-73.99075,Entire Home/Apt,475,1,359,2/24/2018,1.54,1,33
886,,64417,David,brooklyn,Bedford-Stuyvesant,40.57078,-74.02773,entire home/apt,74,5,245,6/9/2018,9.73,5,287
606,Beautiful loft,98879,Robert,QUEENS,Ridgewood,40.56638,-73.98392,Shared room,220,2,314,20/09/2016,4.73,5,107
364,Cozy apartment near park,34332,Emma,brooklyn,Greenpoint,40.73373,-73.94402,Entire home/apt,190,2,216,3/4/2014,2.15,19,140
70,,67840,Lisa,The Bronx,Riverdale,40.73555,-73.89041,Entire home/apt,84,7,158,4/11/2016,0.77,7,324
549,Beautiful loft,54781,Lisa,staten island,Tompkinsville,40.6335,-73.89287,entire home/apt,51219,1000,247,5/22/2012,7.28,8,10
161,Sunny room in the heart of NYC,43964,Sofia, Queens,Astoria,40.62332,-73.994,private room,424,1,46,11/10/2013,6.97,5,20
12,Beautiful loft,53565,Michael,Staten Island,Tompkinsville,40.84454,-73.87987,entire home/apt,68,1,333,1/3/2019,1.67,2,248
145,,53129,Olivia,BRONX,Riverdale,40.84756,-73.76113,entire home/apt,197,1,374,11/22/2018,3.59,7,32
518,,40103,Robert,Staten Island,Tompkinsville,40.5846,-74.09082,PRIVATE ROOM,272,7,138,11/6/2015,1.43,15,140
428,Sunny room in the heart of NYC,12109,,Staten island,Stapleton,40.5812,-73.75473,Entire Home/Apt,0,7,111,7/13/2015,,5,191
640,,49535,Robert,Manhattan,Upper West Side,40.5322,-73.87177,Private room,347,7,11,10/8/2016,5.7,1,241
177,Cozy apartment near park,26260,Michael,MANHATTAN,Chelsea,40.70084,-73.73982,Entire home/apt,467,1000,346,25/02/2013,1.74,5,85
441,  Spacious 2BR  ,52199,John,BROOKLYN,Williamsburg,40.85708,-73.88708,entire home/apt,140,30,356,11/26/2011,6.41,10,337
522,,24044,Lisa,Queens,Flushing,40.69965,-73.70038,Shared room,$474 ,7,210,6/27/2016,4.26,15,171
915,  Spacious 2BR  ,67433,,Bronx,Fordham,40.71404,-74.03571,private room,487,1,231,9/17/2016,9.27,12,292
991,Quiet private room,29837,Sarah,Queens,Flushing,40.8589,-73.72362,Entire Home/Apt,130,1,154,5/7/2016,8.1,15,231
689,,48777,Robert,staten island,Stapleton,40.83916,-73.86764,private room,128,1000,198,26/12/2015,8.04,8,134
232,Beautiful loft,93640,Michael, Queens,Long Island City,40.67864,-73.82028,PRIVATE ROOM,90,1,51,13/09/2014,8.01,2,314
211,Beautiful loft,69236,Michael,Manhattan,Midtown,40.74624,-73.83524,Shared room,426,30,293,6/3/2019,,3,112
641,  Spacious 2BR  ,90610,Maria,bronx,Mott Haven,40.68887,-73.81488,entire home/apt,477,2,165,5/3/2013,2.08,20,236
144,Sunny room in the heart of NYC,60243,Michael,Staten Island,Tompkinsville,40.59987,-73.81544,PRIVATE ROOM,389,2,389,8/5/2017,6.33,3,321
754,Quiet private room,99179,Anna,BRONX,Concourse,40.53473,-73.99914,Entire home/apt,279,1,42,12/27/2014,6.32,11,48
520,Modern studio,89335,Robert,brooklyn,Kensington,40.76563,-73.7706,Entire Home/Apt,$345 ,5,7,5/8/2013,8.64,14,58
349,Modern studio,16167,Emma,Staten Island,Stapleton,40.54945,-74.05587,Private room,419,1,253,12/10/2016,7.22,13,42
299,Modern studio,53978,John,manhattan,East Village,40.57827,-73.82739,private room,345,5,153,23/07/2015,9.9,5,496
767,Modern studio,80427,Sarah,manhattan,Upper West Side,40.75899,-73.90122,PRIVATE ROOM,202,2,200,12/9/2018,4.6,3,174
429,,35815,,Staten island,Tompkinsville,40.63455,-73.91954,Private room,268,7,209,11/8/2016,3.83,3,91
613,Cozy apartment near park,36936,Olivia,BRONX,Riverdale,40.86863,-73.85729,Entire home/apt,498,1,331,16/11/2015,0.45,2,356
977,Beautiful loft,82955,Chris,Manhatan,Chelsea,40.70557,-74.03275,Shared room,$366 ,30,83,1/6/2011,2.15,8,150
986,  Spacious 2BR  ,95393,David,The Bronx,Mott Haven,40.78449,-73.83679,Entire Home/Apt,189,1000,349,5/8/2017,5.6,10,122
9,Sunny room in the heart of NYC,33493,Lisa,Staten island,St. George,40.58472,-73.88428,Shared room,340,2,365,7/22/2015,3.74,8,264
157,,32795,Anna,Manhattan,East Village,40.83794,-73.96908,Entire home/apt,473,365,233,7/6/2011,5.64,15,155
540,,65238,Daniel,MANHATTAN,Harlem,40.85512,-73.71367,Private room,105,7,326,11/4/2018,5.28,9,295
507,Beautiful loft,38587,John,Manhattan,Midtown,40.57297,-73.80258,Entire home/apt,"$59,590 ",365,357,8/14/2015,,4,330
437,  Spacious 2BR  ,97107,Michael, Queens,Elmhurst,40.75852,-73.73244,entire home/apt,$407 ,5,358,7/20/2015,4.16,14,91
267,Quiet private room,69714,Sarah,Brooklyn ,Bushwick,40.55215,-74.04605,Entire home/apt,252,365,101,7/21/2018,1.97,8,315
462,,79732,Michael, Queens,Flushing,40.859,-74.05076,Private room,370,1,273,2/26/2018,3.33,3,114
577,Cozy apartment near park,36225,Sarah,staten island,Stapleton,40.77304,-73.99024,Private room,37,2,394,5/11/2019,3.95,9,315
339,Quiet private room,99991,David,Manhatan,East Village,40.88404,-73.79755,PRIVATE ROOM,$201 ,1,3,9/11/2017,1.76,5,236
256,Beautiful loft,79470,Sarah,staten island,Stapleton,40.675,-73.98211,Private room,50,30,97,12/9/2013,7.33,18,140
948,,54117,Anna,BRONX,Concourse,40.72468,-74.02214,Entire home/apt,37,7,280,5/18/2014,3.79,6,290
893,,76060,Sarah,Manhatan,Upper West Side,40.86972,-73.78052,Shared room,356,1,103,5/10/2011,9.23,19,330
666,Quiet private room,86459,Sofia,Manhattan,Upper West Side,40.68278,-74.0971,Shared room,$290 ,7,204,12/6/2012,8.37,10,222
561,Quiet private room,21750,Lisa,BROOKLYN,Bedford-Stuyvesant,40.51363,-73.83983,Entire home/apt,35,1000,227,5/6/2011,8.83,12,234
